global_index,sampled_episode_position,source_record_index,episode_id,step_id,app,package,app_key,task_key,image_path,image_sha256,width,height,dhash64,tile_rows,tile_cols,has_history,history_comparisons,exact_sha256_match,min_dhash_hamming,max_tile_unchanged_ratio,nearest_global_index,nearest_episode_id,nearest_step_id,nearest_image_sha256,nearest_same_episode,nearest_same_task,nearest_same_app,current_cache_config_hit_type,current_cache_config_hit,dhash_le_0,dhash_le_2,dhash_le_4,dhash_le_8,dhash_le_16,tile_ge_0.9,tile_ge_0.95,tile_ge_0.98,tile_ge_0.99
2077,385,2076,9904,4,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_4.png,7fe20095be127440f398bd65ce3e7ee449e2499c3ae3210bf8add74e1e958988,1080,2400,6c6f6d637971676f,8,16,True,2076,False,15,0.0,902,4211,11,49723daf57e57b3be62532d2e3b900b66f238bffa0451b9f23e99a7028e69bcd,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2078,385,2077,9904,5,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_5.png,d4e67e4fea3c2c1a3d7c9d5913de0264dc070434faab4597148b786d3e3c3fa7,1080,2400,6d7d5c743c383d31,8,16,True,2077,False,16,0.1640625,511,2244,5,cd088c58a1ec5106a3b16416a394ac9b875c7f347bf0c011878f9dd20c6834f9,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2079,385,2078,9904,6,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_6.png,855150dad736fb35c2b3801e48124f9c1a95114573e4f9cf1f32c00d0c01a5cf,1080,2400,38383c34343c3d31,8,16,True,2078,False,12,0.234375,244,983,3,2a3ff7e0bea68d8ee9eb1269f1095f7201757b5cbcd98520f0b95aebd343ef9d,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2080,385,2079,9904,7,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_7.png,679fefee1234a56b807c766755e951d012c3c737a4603d8a0f91780159804af8,1080,2400,4c55786f6f6f6b4f,8,16,True,2079,False,13,0.140625,2079,9904,6,855150dad736fb35c2b3801e48124f9c1a95114573e4f9cf1f32c00d0c01a5cf,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2081,385,2080,9904,8,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_8.png,9f9b12cdc5e9eebc309efafb19d51197c9c42150ae07f8da663db9a243a2c011,1080,2400,99a068ec90a4808c,8,16,True,2080,False,15,0.0390625,1878,8862,0,b15bf158e733f5371a51fd867b5062038e2b5b337653a4351daa0ae77c3263be,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2082,385,2081,9904,9,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_9.png,df59a499613bc31c9a205d88b109fc94e385466f95d8b3b05cde281eb2434be6,1080,2400,8480f0a09296a0cc,8,16,True,2081,False,12,0.0546875,790,3589,3,055f7200e3ac4f75b2ed4bc7c628b35ca4067fadf645f0130999032045319054,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2083,385,2082,9904,10,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_10.png,867030067a5f60088bba1ce2e4e8d95265accb0a16331022e4f8e4e3e7b32dfb,1080,2400,a0e4e0e8cc8c80ce,8,16,True,2082,False,14,0.0546875,1758,8362,2,e6fbff8534af2b90d01c7be6e1d81b66a3706cd291e5f0f89a0946ac0066f951,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2084,385,2083,9904,11,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_11.png,4027dc07f9ef3e316dceea0821c0bb5209262ce862e62068a84aaa0c851347de,1080,2400,88c888818180cc8c,8,16,True,2083,False,12,0.03125,2082,9904,9,df59a499613bc31c9a205d88b109fc94e385466f95d8b3b05cde281eb2434be6,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2085,385,2084,9904,12,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_12.png,d9cb7dc1537f69b2e0c421aac3f259044b5353bc74029fb0917c3f22bb9101e1,1080,2400,a0848082d2d0b08e,8,16,True,2084,False,12,0.03125,2081,9904,8,9f9b12cdc5e9eebc309efafb19d51197c9c42150ae07f8da663db9a243a2c011,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2086,385,2085,9904,13,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_13.png,e348b6e533123e32cc3945c8f4e9ad13aaded4335d9c37b40848608b2bd4b54e,1080,2400,aaa2868c8080c2cc,8,16,True,2085,False,11,0.0078125,297,1164,5,1cdc7f9383fe2ea05753fd181d1ad4f6c6d67b9d94234eea83cd995a5c04e624,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2087,385,2086,9904,14,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_14.png,ff2138be2eaa52e62fa27a80c4f87afdc0353b1e21e1e2f0b37103dceb304ab9,1080,2400,e2a8b0b0d0d888cc,8,16,True,2086,False,7,0.0859375,790,3589,3,055f7200e3ac4f75b2ed4bc7c628b35ca4067fadf645f0130999032045319054,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2088,385,2087,9904,15,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_15.png,deacb30cf1c8b2e49df46f549e07a7b26cf75aa1093eb95d0883520a5aa7cdc9,1080,2400,cce288baaaac8086,8,16,True,2087,False,14,0.03125,2082,9904,9,df59a499613bc31c9a205d88b109fc94e385466f95d8b3b05cde281eb2434be6,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2089,385,2088,9904,16,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_16.png,6a6ac2d7a36772f0008f181add2945a31e4ff41d6dbced95f336e82d99eb30f3,1080,2400,86848080a0c0948e,8,16,True,2088,False,7,0.046875,446,1904,1,eccc433c762ffcc104d49e8cf03092a011d060db73437985c84b97369f01df4e,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2090,385,2089,9904,17,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_17.png,0ca764c10c9ae76696a72fbe08cd8d7b83a74f4b34c0ebe11b7ed2974b7d3e34,1080,2400,83cccc048cc0808e,8,16,True,2089,False,12,0.0234375,456,1944,4,726186027c49270041c18d7a316aca8f64f4e8de486cb7d679fa76ba557192ac,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2091,385,2090,9904,18,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_18.png,54cdba1b39823ab5adfa643f8e484361700ec6144eb77687cd02720435e61f26,1080,2400,809096949080a80e,8,16,True,2090,False,10,0.046875,86,421,3,9e1465617cd701390cf8bbf54ad6f7e9c535bcbe8038c463b05f200d7b631c09,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2092,385,2091,9904,19,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_19.png,c3bd1b38e5c65892acd7902f88945dfe30f92f0dbf78abc28ebfcd67ecdde2f6,1080,2400,8084c488849c808e,8,16,True,2091,False,10,0.015625,88,421,5,6e6a2616d9a66d3659f27186e279eeaabe5e366df62a76dd473ba4b930b43bed,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2093,385,2092,9904,20,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_20.png,f03c91596efdf6cc1186b7b98caa830d4b605784e5fce368c2465f661f2b7bf1,1080,2400,9818c082a2b2808e,8,16,True,2092,False,11,0.1328125,790,3589,3,055f7200e3ac4f75b2ed4bc7c628b35ca4067fadf645f0130999032045319054,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2094,385,2093,9904,21,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_21.png,cacfa690ecd36f0dbad3ade0cf36d58523ddaded376df4e9e9406497a80414e1,1080,2400,88c09290cc8808c8,8,16,True,2093,False,16,0.09375,790,3589,3,055f7200e3ac4f75b2ed4bc7c628b35ca4067fadf645f0130999032045319054,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2095,385,2094,9904,22,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_22.png,d9c0750b0bcd3037e7112678ed524efd750e285044d2ba5d03c557036c300ac4,1080,2400,9080ac888081808e,8,16,True,2094,False,8,0.0390625,2089,9904,16,6a6ac2d7a36772f0008f181add2945a31e4ff41d6dbced95f336e82d99eb30f3,True,True,,miss,False,False,False,False,True,True,False,False,False,False
2096,385,2095,9904,23,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_23.png,d8ea4c35ce3f6ed58a066a84d526792271b371a5bc2ea279b02c1375a8ab0901,1080,2400,cce8a2ecec90b0c4,8,16,True,2095,False,15,0.03125,2094,9904,21,cacfa690ecd36f0dbad3ade0cf36d58523ddaded376df4e9e9406497a80414e1,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2097,385,2096,9904,24,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_24.png,797d81a04291e15d03ca2b49e04e82829b697837c84e040dc3a10c68f55bf1f0,1080,2400,84c48c8084a0908c,8,16,True,2096,False,9,0.078125,790,3589,3,055f7200e3ac4f75b2ed4bc7c628b35ca4067fadf645f0130999032045319054,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2098,385,2097,9904,25,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_25.png,29f6839c09299bee5490ba5927a77b7024d0d4f46f1afbeef62fe2856e33115e,1080,2400,a484a0b0cc88a88e,8,16,True,2097,False,11,0.0390625,790,3589,3,055f7200e3ac4f75b2ed4bc7c628b35ca4067fadf645f0130999032045319054,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2099,385,2098,9904,26,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_26.png,532ec96f9a70bff4a174fdd0cc42ebd1b4acb6c401238c70ba9424832c8d3302,1080,2400,a8caaca0e2a4908a,8,16,True,2098,False,14,0.0703125,2094,9904,21,cacfa690ecd36f0dbad3ade0cf36d58523ddaded376df4e9e9406497a80414e1,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2100,385,2099,9904,27,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_27.png,c5bbad793aba8dabbb79687785f7688c873988fd4814674a2d2370ce5af5a58d,1080,2400,d0d0d0d0c8c280c6,8,16,True,2099,False,7,0.1328125,790,3589,3,055f7200e3ac4f75b2ed4bc7c628b35ca4067fadf645f0130999032045319054,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2101,385,2100,9904,28,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_28.png,448076e23776a32b4d1ef30dd6a40611c762b2ed42ff053519000eb02f0b6f44,1080,2400,808080cc9080b288,8,16,True,2100,False,9,0.0390625,2090,9904,17,0ca764c10c9ae76696a72fbe08cd8d7b83a74f4b34c0ebe11b7ed2974b7d3e34,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2102,385,2101,9904,29,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_29.png,c4941c336aa3fd1755e9be4d67cc27d828587eafcee23321e4c589058e78ffbe,1080,2400,c9c0a4a88084c08e,8,16,True,2101,False,10,0.125,1537,7280,2,7ec648753a9c6c57b65634c1806a28804e3dc866ac159a640983325bca8eb705,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2103,385,2102,9904,30,,,,Open the EduRev app and learn the basic concepts of decimals in mathematics for the Class 3 course.,data/androidcontrol_1000/images/episode_9904/step_30.png,3bf4b2af20f9b177b9b2bbc90edccfb922bea2ca83fc4e0a22d5ddb58c5fec8a,1080,2400,ac809080c0a8938e,8,16,True,2102,False,12,0.171875,638,2727,0,7a3513658b7d7a56d73dcffa457f3f7c060afc3e3f739473c6e51f4370e78d75,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2104,386,2103,9945,0,,,,I am going for an evening walk. Show me the tracking progress of my walking on the Fit app.,data/androidcontrol_1000/images/episode_9945/step_0.png,3ef8148d47b8c8d111d9ab3b8e9ff9ffcf3cde4c5e4e173b89d64d165f073ad1,1080,2400,87018e82848c8055,8,16,True,2103,False,8,0.0078125,597,2565,12,ff2db07489c23284f536d6894aa0915ab55092b4721f7fdc938ec82d1f4d173f,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2105,386,2104,9945,1,,,,I am going for an evening walk. Show me the tracking progress of my walking on the Fit app.,data/androidcontrol_1000/images/episode_9945/step_1.png,41d28c6f5acd4a2fded35e545780defb2d222cccbda998153eabb020322351d5,1080,2400,17717055828397aa,8,16,True,2104,False,18,0.1328125,557,2405,6,5732103454bb255c8cedfb8a3c88de0ca6287fb54f5e0af78ad301804adf4249,False,False,,miss,False,False,False,False,False,False,False,False,False,False
2106,386,2105,9945,2,,,,I am going for an evening walk. Show me the tracking progress of my walking on the Fit app.,data/androidcontrol_1000/images/episode_9945/step_2.png,40ea60015d90f8f9b1cc34ee104e6e1d2fed1ff83b5814fbe1309c9558470517,1080,2400,83100000ba180a32,8,16,True,2105,False,13,0.0,425,1624,2,13c06564526dc0998954b917dc41748c22805981c74907ce91ce4c530b6bd255,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2107,386,2106,9945,3,,,,I am going for an evening walk. Show me the tracking progress of my walking on the Fit app.,data/androidcontrol_1000/images/episode_9945/step_3.png,bab23dc20954933231ada4e7b84591fb5e94d0b549faacd722296b088eb644b2,1080,2400,8381000070680030,8,16,True,2106,False,6,0.671875,1408,6679,7,5e7a0dcb428603c9732dd3f26482f848eaeab25c596211d08cb7ca87ad8c5a29,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2108,386,2107,9945,4,,,,I am going for an evening walk. Show me the tracking progress of my walking on the Fit app.,data/androidcontrol_1000/images/episode_9945/step_4.png,5755e940445fc8b23e3f7e0a460c48ef7e647f98aeb37628710edc13ae4da385,1080,2400,03a0000010000030,8,16,True,2107,False,6,0.8046875,2107,9945,3,bab23dc20954933231ada4e7b84591fb5e94d0b549faacd722296b088eb644b2,True,True,,miss,False,False,False,False,True,True,False,False,False,False
2109,387,2108,9965,0,,,,I want to back up all of the data in the Reminder app and export it to file storage so that it is never lost if I do a device reset. ,data/androidcontrol_1000/images/episode_9965/step_0.png,ae1be82f67df2432419f4707b38c04e40cb92691063236a25ef50e0def6edcb7,1080,2400,20810126ce6ce4cc,8,16,True,2108,False,9,0.328125,841,3831,5,93ba8ec263da3a85aec1d1895bc573088624d0dc45c86be4507fb5d1e68ab9cf,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2110,387,2109,9965,1,,,,I want to back up all of the data in the Reminder app and export it to file storage so that it is never lost if I do a device reset. ,data/androidcontrol_1000/images/episode_9965/step_1.png,4bd11573ceeadb22f5af0275697c360fe6f1ee6f3cf1c25175d424f11c71f047,1080,2400,60810300000106ce,8,16,True,2109,False,4,0.78125,292,1164,0,3f360b48d523f9161ffdf8fdb12283083d4c86d2d5437fdbf510c189d3ecca7d,False,False,,miss,False,False,False,True,True,True,False,False,False,False
2111,387,2110,9965,2,,,,I want to back up all of the data in the Reminder app and export it to file storage so that it is never lost if I do a device reset. ,data/androidcontrol_1000/images/episode_9965/step_2.png,c77746d2105a0072e2101ac57f6af5951b8be92bc7a7e4e413c210ec5e408027,1080,2400,30010b00000106ce,8,16,True,2110,False,4,0.75,2110,9965,1,4bd11573ceeadb22f5af0275697c360fe6f1ee6f3cf1c25175d424f11c71f047,True,True,,miss,False,False,False,True,True,True,False,False,False,False
2112,387,2111,9965,3,,,,I want to back up all of the data in the Reminder app and export it to file storage so that it is never lost if I do a device reset. ,data/androidcontrol_1000/images/episode_9965/step_3.png,d9b49db1d77ca66f0c1b541f3868e2ac25bc50923b1f444fcb23f101f1bc3c0b,1080,2400,66de8e868e0e0ee6,8,16,True,2111,False,6,0.28125,253,1003,4,00777abfe3dae9700485130474348906108c4607e2a97277c52507587f40a7fa,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2113,387,2112,9965,4,,,,I want to back up all of the data in the Reminder app and export it to file storage so that it is never lost if I do a device reset. ,data/androidcontrol_1000/images/episode_9965/step_4.png,2d0951c6756707b6516d2414cbe49f54daba8253143c571a20c5234954f36047,1080,2400,38a0b08880ec0830,8,16,True,2112,False,3,0.2578125,254,1003,5,ee8b7759d7f19800a3f4fd08fcf75bfc6a62ce4de15b8b804df9310c7ed0caa8,False,False,,miss,False,False,False,True,True,True,False,False,False,False
2114,387,2113,9965,5,,,,I want to back up all of the data in the Reminder app and export it to file storage so that it is never lost if I do a device reset. ,data/androidcontrol_1000/images/episode_9965/step_5.png,93a1b941c249960b0a4c930a020c33d02a83b3cd247bf4b0d87354fd5fcbba15,1080,2400,68a2b080ce2f5a5c,8,16,True,2113,False,3,0.3203125,255,1003,6,0886257a2fc8d44eb668ea9915dd23d7462b1ecdf453c5fd07569bdc770eb8ad,False,False,,miss,False,False,False,True,True,True,False,False,False,False
2115,387,2114,9965,6,,,,I want to back up all of the data in the Reminder app and export it to file storage so that it is never lost if I do a device reset. ,data/androidcontrol_1000/images/episode_9965/step_6.png,28aa5a4766b5e418a20e802b99d654eba6cab92a494d49d889f44e01e1952cbf,1080,2400,391946640000100c,8,16,True,2114,False,3,0.5,256,1003,7,207439037425a8e1176f6f2fe16839cd6c14bf55d3ab0611d0561567f5134865,False,False,,miss,False,False,False,True,True,True,False,False,False,False
2116,388,2115,9985,0,,,,I want to make an album of my Rijksmuseum photos called Karin Photos,data/androidcontrol_1000/images/episode_9985/step_0.png,178f67fca2fe8787b7e46ad1df5c7a60401ca453a76f003a3c03dd1b03d6e363,1080,2400,2900c79114900455,8,16,True,2115,False,16,0.265625,570,2505,1,2711cbd51ce66eb4e606cf6dd161b990f97566049f24d160598e702e5be8e827,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2117,388,2116,9985,1,,,,I want to make an album of my Rijksmuseum photos called Karin Photos,data/androidcontrol_1000/images/episode_9985/step_1.png,a4eed3f2c6359e814751aeebe9813d7d18bfb168247def4795d86f90df9dee1b,1080,2400,21789aba1000000c,8,16,True,2116,False,9,0.5703125,1348,6279,3,9ad6cf44e266525e728c7e24dbdd64703bb4348b9d0b2d81db1c5a4202ec9ff6,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2118,388,2117,9985,2,,,,I want to make an album of my Rijksmuseum photos called Karin Photos,data/androidcontrol_1000/images/episode_9985/step_2.png,bfc4250ff9b7ceaefcc59b6edf110681d660d86364c61388801f1a2425e31064,1080,2400,23779aba1000000c,8,16,True,2117,False,5,0.8671875,2117,9985,1,a4eed3f2c6359e814751aeebe9813d7d18bfb168247def4795d86f90df9dee1b,True,True,,miss,False,False,False,False,True,True,False,False,False,False
2119,388,2118,9985,3,,,,I want to make an album of my Rijksmuseum photos called Karin Photos,data/androidcontrol_1000/images/episode_9985/step_3.png,0ad12f16385d9eaed5d3a0722d8638348a08e197eda95afa35414e4ba4acf6ea,1080,2400,31789aba1400000c,8,16,True,2118,False,2,0.6875,2117,9985,1,a4eed3f2c6359e814751aeebe9813d7d18bfb168247def4795d86f90df9dee1b,True,True,,miss,False,False,True,True,True,True,False,False,False,False
2120,388,2119,9985,4,,,,I want to make an album of my Rijksmuseum photos called Karin Photos,data/androidcontrol_1000/images/episode_9985/step_4.png,2944d4158c7c96ff8ef12aed66c7419b3f4443707820502250e6791cc0a44048,1080,2400,21789aba1400000c,8,16,True,2119,False,1,0.8671875,2119,9985,3,0ad12f16385d9eaed5d3a0722d8638348a08e197eda95afa35414e4ba4acf6ea,True,True,,miss,False,False,True,True,True,True,False,False,False,False
2121,388,2120,9985,5,,,,I want to make an album of my Rijksmuseum photos called Karin Photos,data/androidcontrol_1000/images/episode_9985/step_5.png,36e2e859b9acc0ce936cfa548594091289bf7b2fa52cf11f2f90ba7aef2e418c,1080,2400,2178daba1400000c,8,16,True,2120,False,1,0.921875,2120,9985,4,2944d4158c7c96ff8ef12aed66c7419b3f4443707820502250e6791cc0a44048,True,True,,patch_candidate,True,False,True,True,True,True,True,False,False,False
2122,388,2121,9985,6,,,,I want to make an album of my Rijksmuseum photos called Karin Photos,data/androidcontrol_1000/images/episode_9985/step_6.png,eb708122d9c66e9b5f166483a0f630ae58afddcea0fa94d21470b4353d1f7815,1080,2400,2577dbba1400000c,8,16,True,2121,False,5,0.8046875,2121,9985,5,36e2e859b9acc0ce936cfa548594091289bf7b2fa52cf11f2f90ba7aef2e418c,True,True,,miss,False,False,False,False,True,True,False,False,False,False
2123,388,2122,9985,7,,,,I want to make an album of my Rijksmuseum photos called Karin Photos,data/androidcontrol_1000/images/episode_9985/step_7.png,94522c3f1212d13f055b6d8712bab8175b255bc84678ac43ed94894017d3ff7f,1080,2400,2158da9b3b43100c,8,16,True,2122,False,12,0.2578125,2008,9464,4,758236e86393134ed0165816cbd0807db94ffb0fb57edc0a81a7ead6a7168032,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2124,388,2123,9985,8,,,,I want to make an album of my Rijksmuseum photos called Karin Photos,data/androidcontrol_1000/images/episode_9985/step_8.png,07d0731254cb6f3729d66d0dbc43ac9e1a667540cd74911d43e907f61da273f2,1080,2400,3983e767c078000c,8,16,True,2123,False,16,0.3984375,608,2626,5,8fdf98e7cf2d401fe242e843dc0c92670a74707fe9059f584e57285a8a63fd96,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2125,388,2124,9985,9,,,,I want to make an album of my Rijksmuseum photos called Karin Photos,data/androidcontrol_1000/images/episode_9985/step_9.png,d69026af562b440d4e1e4fcf568ff1a6e902f47755f7da660584a6f091a96448,1080,2400,31c101000000000c,8,16,True,2124,False,4,0.6953125,608,2626,5,8fdf98e7cf2d401fe242e843dc0c92670a74707fe9059f584e57285a8a63fd96,False,False,,miss,False,False,False,True,True,True,False,False,False,False
2126,388,2125,9985,10,,,,I want to make an album of my Rijksmuseum photos called Karin Photos,data/androidcontrol_1000/images/episode_9985/step_10.png,3e78ce52af50e38dd369d3494bacabad47043aaf51206e2f4ab7f19954593f28,1080,2400,31410112c46de0cc,8,16,True,2125,False,5,0.484375,2125,9985,9,d69026af562b440d4e1e4fcf568ff1a6e902f47755f7da660584a6f091a96448,True,True,,miss,False,False,False,False,True,True,False,False,False,False
2127,388,2126,9985,11,,,,I want to make an album of my Rijksmuseum photos called Karin Photos,data/androidcontrol_1000/images/episode_9985/step_11.png,688ec8315f3fd66a5109d82947c40d32ad45201bbf9e6ddd81461468267df1e7,1080,2400,31618114a829e4cc,8,16,True,2126,False,8,0.6953125,2126,9985,10,3e78ce52af50e38dd369d3494bacabad47043aaf51206e2f4ab7f19954593f28,True,True,,miss,False,False,False,False,True,True,False,False,False,False
2128,389,2127,10005,0,,,,"In the Tripadvisor app, I want to Find Swim with Dolphins Activity in Honolulu, Hawaii, ",data/androidcontrol_1000/images/episode_10005/step_0.png,a6debeb2e2f80b66874f35dced1991078bf2d558575f9c211bef89d34cb8711e,1080,2400,e3a0948c87869611,8,16,True,2127,False,13,0.0546875,1636,7820,4,b50ae667a10aa84c53e29bb97e9d845ad4f0cad593a2750c007ef19aa1371b88,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2129,389,2128,10005,1,,,,"In the Tripadvisor app, I want to Find Swim with Dolphins Activity in Honolulu, Hawaii, ",data/androidcontrol_1000/images/episode_10005/step_1.png,9357dea8a25cd26b04e8109346ddc54c6df7588d2368f4bfe6e8bad277343ea8,1080,2400,e3b2b3c7e7848653,8,16,True,2128,False,16,0.046875,2128,10005,0,a6debeb2e2f80b66874f35dced1991078bf2d558575f9c211bef89d34cb8711e,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2130,389,2129,10005,2,,,,"In the Tripadvisor app, I want to Find Swim with Dolphins Activity in Honolulu, Hawaii, ",data/androidcontrol_1000/images/episode_10005/step_2.png,e1cdc6e3fe256112409626f1c699404cc0f194e811d0cfd2107bcd3d701726c9,1080,2400,61a6f686848480c0,8,16,True,2129,False,12,0.125,2129,10005,1,9357dea8a25cd26b04e8109346ddc54c6df7588d2368f4bfe6e8bad277343ea8,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2131,389,2130,10005,3,,,,"In the Tripadvisor app, I want to Find Swim with Dolphins Activity in Honolulu, Hawaii, ",data/androidcontrol_1000/images/episode_10005/step_3.png,ec40ba85f41de92dcc4c9a8954544845254ff0f9a64729992e4071b5163ab377,1080,2400,63c48080a6a7d393,8,16,True,2130,False,17,0.125,2130,10005,2,e1cdc6e3fe256112409626f1c699404cc0f194e811d0cfd2107bcd3d701726c9,True,True,,miss,False,False,False,False,False,False,False,False,False,False
2132,389,2131,10005,4,,,,"In the Tripadvisor app, I want to Find Swim with Dolphins Activity in Honolulu, Hawaii, ",data/androidcontrol_1000/images/episode_10005/step_4.png,892a9ec6482a13684fdb5a5c45c752d3f6d07aa7d67b78fac57f0ac0495ab032,1080,2400,63b484d8ccc89696,8,16,True,2131,False,14,0.125,2131,10005,3,ec40ba85f41de92dcc4c9a8954544845254ff0f9a64729992e4071b5163ab377,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2133,389,2132,10005,5,,,,"In the Tripadvisor app, I want to Find Swim with Dolphins Activity in Honolulu, Hawaii, ",data/androidcontrol_1000/images/episode_10005/step_5.png,3c4751bfb4a674e70687571ee5595b9d8c0d3db87ae8a108d46460fca7ca2ff0,1080,2400,61b69486a4a4b6b5,8,16,True,2132,False,15,0.125,2130,10005,2,e1cdc6e3fe256112409626f1c699404cc0f194e811d0cfd2107bcd3d701726c9,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2134,389,2133,10005,6,,,,"In the Tripadvisor app, I want to Find Swim with Dolphins Activity in Honolulu, Hawaii, ",data/androidcontrol_1000/images/episode_10005/step_6.png,eba1c3ecd1e91cefc6b65fc79300fa1ecc9c9cbe7ddce4c357054c9ba555534a,1080,2400,e3a4868e95940c71,8,16,True,2133,False,14,0.1484375,2130,10005,2,e1cdc6e3fe256112409626f1c699404cc0f194e811d0cfd2107bcd3d701726c9,True,True,,miss,False,False,False,False,False,True,False,False,False,False
