pair_id,layer_id,feature_boundary,feature_source,feature_token_count,visual_token_grid,processor_merge_size,alignment_method,threshold,feature_metric,feature_changed_ratio,pixel_changed_ratio,page_similarity,episode_id,step_id,app,task
pair_000040,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.3421750663129973,0.1171875,0.8828125,3008,6,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000040,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.23607427055702918,0.1171875,0.8828125,3008,6,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000040,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.1883289124668435,0.1171875,0.8828125,3008,6,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000040,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.14854111405835543,0.1171875,0.8828125,3008,6,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000041,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.129973474801061,0.0859375,0.9140625,3008,7,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000041,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.09549071618037135,0.0859375,0.9140625,3008,7,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000041,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.06631299734748011,0.0859375,0.9140625,3008,7,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000041,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.050397877984084884,0.0859375,0.9140625,3008,7,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000041,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.03978779840848806,0.0859375,0.9140625,3008,7,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000042,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.33687002652519893,0.109375,0.890625,3008,9,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000042,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.23872679045092837,0.109375,0.890625,3008,9,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000042,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.1724137931034483,0.109375,0.890625,3008,9,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000042,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.129973474801061,0.109375,0.890625,3008,9,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000042,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.10079575596816977,0.109375,0.890625,3008,9,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000043,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.058355437665782495,0.03125,0.96875,3008,12,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000043,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.042440318302387266,0.03125,0.96875,3008,12,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000043,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.021220159151193633,0.03125,0.96875,3008,12,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000043,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.010610079575596816,0.03125,0.96875,3008,12,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000043,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.005305039787798408,0.03125,0.96875,3008,12,,"I had to go see Carlos, a buddy of mine who is staying in New York. Using the Expedia app, locate a flight for one adult in the Economy class on November 20 from Sao paulo - GRU International Airport to New York - JFK International Airport."
pair_000044,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.11140583554376658,0.09375,0.90625,3048,3,,I want to set an alarm for every weekday at 7:00 AM on the clock app for the gym so that I don't miss my workout.
pair_000044,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.07161803713527852,0.09375,0.90625,3048,3,,I want to set an alarm for every weekday at 7:00 AM on the clock app for the gym so that I don't miss my workout.
pair_000044,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.042440318302387266,0.09375,0.90625,3048,3,,I want to set an alarm for every weekday at 7:00 AM on the clock app for the gym so that I don't miss my workout.
pair_000044,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.023872679045092837,0.09375,0.90625,3048,3,,I want to set an alarm for every weekday at 7:00 AM on the clock app for the gym so that I don't miss my workout.
pair_000044,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.015915119363395226,0.09375,0.90625,3048,3,,I want to set an alarm for every weekday at 7:00 AM on the clock app for the gym so that I don't miss my workout.
pair_000045,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.3156498673740053,0.109375,0.890625,3148,4,,Search for news articles about the U.S. ban on Chinese investment in the CNN News app.
pair_000045,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.259946949602122,0.109375,0.890625,3148,4,,Search for news articles about the U.S. ban on Chinese investment in the CNN News app.
pair_000045,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.20954907161803712,0.109375,0.890625,3148,4,,Search for news articles about the U.S. ban on Chinese investment in the CNN News app.
pair_000045,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.15384615384615385,0.109375,0.890625,3148,4,,Search for news articles about the U.S. ban on Chinese investment in the CNN News app.
pair_000045,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.129973474801061,0.109375,0.890625,3148,4,,Search for news articles about the U.S. ban on Chinese investment in the CNN News app.
pair_000046,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.14588859416445624,0.1015625,0.8984375,3188,0,,I would like to browse my favorite genre of prose books.
pair_000046,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.11405835543766578,0.1015625,0.8984375,3188,0,,I would like to browse my favorite genre of prose books.
pair_000046,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.06896551724137931,0.1015625,0.8984375,3188,0,,I would like to browse my favorite genre of prose books.
pair_000046,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.04774535809018567,0.1015625,0.8984375,3188,0,,I would like to browse my favorite genre of prose books.
pair_000046,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.010610079575596816,0.1015625,0.8984375,3188,0,,I would like to browse my favorite genre of prose books.
pair_000047,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.08753315649867374,0.0234375,0.9765625,3308,2,,As I am taking a break from work and require to stay in peace for this view the details of the first property with 1 guest and 1 bedroom apartment in Barcelona at the Rentalia app.
pair_000047,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.05570291777188329,0.0234375,0.9765625,3308,2,,As I am taking a break from work and require to stay in peace for this view the details of the first property with 1 guest and 1 bedroom apartment in Barcelona at the Rentalia app.
pair_000047,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.03978779840848806,0.0234375,0.9765625,3308,2,,As I am taking a break from work and require to stay in peace for this view the details of the first property with 1 guest and 1 bedroom apartment in Barcelona at the Rentalia app.
pair_000047,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.021220159151193633,0.0234375,0.9765625,3308,2,,As I am taking a break from work and require to stay in peace for this view the details of the first property with 1 guest and 1 bedroom apartment in Barcelona at the Rentalia app.
pair_000047,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.005305039787798408,0.0234375,0.9765625,3308,2,,As I am taking a break from work and require to stay in peace for this view the details of the first property with 1 guest and 1 bedroom apartment in Barcelona at the Rentalia app.
pair_000048,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.10875331564986737,0.0546875,0.9453125,3408,5,,I'm going to Rio de Janeiro with my friend Carlos next month. I'll look for lodging for two persons visiting rio de janeiro from November 6 to November 10 using the Agoda app.
pair_000048,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.07427055702917772,0.0546875,0.9453125,3408,5,,I'm going to Rio de Janeiro with my friend Carlos next month. I'll look for lodging for two persons visiting rio de janeiro from November 6 to November 10 using the Agoda app.
pair_000048,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.04509283819628647,0.0546875,0.9453125,3408,5,,I'm going to Rio de Janeiro with my friend Carlos next month. I'll look for lodging for two persons visiting rio de janeiro from November 6 to November 10 using the Agoda app.
pair_000048,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.03713527851458886,0.0546875,0.9453125,3408,5,,I'm going to Rio de Janeiro with my friend Carlos next month. I'll look for lodging for two persons visiting rio de janeiro from November 6 to November 10 using the Agoda app.
pair_000048,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.03183023872679045,0.0546875,0.9453125,3408,5,,I'm going to Rio de Janeiro with my friend Carlos next month. I'll look for lodging for two persons visiting rio de janeiro from November 6 to November 10 using the Agoda app.
pair_000049,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.021220159151193633,0.015625,0.984375,3589,2,,I want to search a house to buy in the Netherlands.
pair_000049,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.015915119363395226,0.015625,0.984375,3589,2,,I want to search a house to buy in the Netherlands.
pair_000049,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.002652519893899204,0.015625,0.984375,3589,2,,I want to search a house to buy in the Netherlands.
pair_000049,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.0,0.015625,0.984375,3589,2,,I want to search a house to buy in the Netherlands.
pair_000049,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.0,0.015625,0.984375,3589,2,,I want to search a house to buy in the Netherlands.
pair_000050,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.15384615384615385,0.0625,0.9375,3811,6,,Open The Clock app and add a 2-minute timer to the 10-minute timer.
pair_000050,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.11140583554376658,0.0625,0.9375,3811,6,,Open The Clock app and add a 2-minute timer to the 10-minute timer.
pair_000050,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.07427055702917772,0.0625,0.9375,3811,6,,Open The Clock app and add a 2-minute timer to the 10-minute timer.
pair_000050,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.05570291777188329,0.0625,0.9375,3811,6,,Open The Clock app and add a 2-minute timer to the 10-minute timer.
pair_000050,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.023872679045092837,0.0625,0.9375,3811,6,,Open The Clock app and add a 2-minute timer to the 10-minute timer.
pair_000051,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.11936339522546419,0.125,0.875,3871,1,,I want to add a Mettalic box bag to my cart.
pair_000051,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.07957559681697612,0.125,0.875,3871,1,,I want to add a Mettalic box bag to my cart.
pair_000051,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.042440318302387266,0.125,0.875,3871,1,,I want to add a Mettalic box bag to my cart.
pair_000051,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.03713527851458886,0.125,0.875,3871,1,,I want to add a Mettalic box bag to my cart.
pair_000051,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.013262599469496022,0.125,0.875,3871,1,,I want to add a Mettalic box bag to my cart.
pair_000052,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.20159151193633953,0.078125,0.921875,4191,4,,Show me the women's New Balance shoes in size 9 on the Footshop app.
pair_000052,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.14323607427055704,0.078125,0.921875,4191,4,,Show me the women's New Balance shoes in size 9 on the Footshop app.
pair_000052,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.0636604774535809,0.078125,0.921875,4191,4,,Show me the women's New Balance shoes in size 9 on the Footshop app.
pair_000052,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.04774535809018567,0.078125,0.921875,4191,4,,Show me the women's New Balance shoes in size 9 on the Footshop app.
pair_000052,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.026525198938992044,0.078125,0.921875,4191,4,,Show me the women's New Balance shoes in size 9 on the Footshop app.
pair_000053,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.17771883289124668,0.140625,0.859375,4211,8,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000053,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.13793103448275862,0.140625,0.859375,4211,8,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000053,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.08753315649867374,0.140625,0.859375,4211,8,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000053,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.07427055702917772,0.140625,0.859375,4211,8,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000053,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.058355437665782495,0.140625,0.859375,4211,8,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000054,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.44297082228116713,0.1484375,0.8515625,4211,10,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000054,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.35013262599469497,0.1484375,0.8515625,4211,10,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000054,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.26525198938992045,0.1484375,0.8515625,4211,10,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000054,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.2440318302387268,0.1484375,0.8515625,4211,10,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000054,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.1909814323607427,0.1484375,0.8515625,4211,10,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000055,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.10610079575596817,0.03125,0.96875,4211,12,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000055,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.05570291777188329,0.03125,0.96875,4211,12,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000055,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.042440318302387266,0.03125,0.96875,4211,12,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000055,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.029177718832891247,0.03125,0.96875,4211,12,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000055,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.013262599469496022,0.03125,0.96875,4211,12,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000056,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.08222811671087533,0.03125,0.96875,4211,13,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000056,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.05570291777188329,0.03125,0.96875,4211,13,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000056,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.034482758620689655,0.03125,0.96875,4211,13,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000056,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.023872679045092837,0.03125,0.96875,4211,13,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000056,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.015915119363395226,0.03125,0.96875,4211,13,,"My mom has invited me to her house in Phoenix, so I open the Expedia app to search for first-class tickets from New York to Phoenix on September 9th, 2023, and return on September 15th, 2023."
pair_000057,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.19363395225464192,0.0546875,0.9453125,4311,4,,Look for Shoes with Golf Shoe type Filter in the Decathlon app
pair_000057,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.14588859416445624,0.0546875,0.9453125,4311,4,,Look for Shoes with Golf Shoe type Filter in the Decathlon app
pair_000057,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.08222811671087533,0.0546875,0.9453125,4311,4,,Look for Shoes with Golf Shoe type Filter in the Decathlon app
pair_000057,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.05570291777188329,0.0546875,0.9453125,4311,4,,Look for Shoes with Golf Shoe type Filter in the Decathlon app
pair_000057,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.026525198938992044,0.0546875,0.9453125,4311,4,,Look for Shoes with Golf Shoe type Filter in the Decathlon app
pair_000058,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.026525198938992044,0.015625,0.984375,4331,2,,In the Decathlon app. I would like to learn about new sport wear trends in order to get inspiration for men's sport wear style.
pair_000058,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.021220159151193633,0.015625,0.984375,4331,2,,In the Decathlon app. I would like to learn about new sport wear trends in order to get inspiration for men's sport wear style.
pair_000058,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.007957559681697613,0.015625,0.984375,4331,2,,In the Decathlon app. I would like to learn about new sport wear trends in order to get inspiration for men's sport wear style.
pair_000058,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.005305039787798408,0.015625,0.984375,4331,2,,In the Decathlon app. I would like to learn about new sport wear trends in order to get inspiration for men's sport wear style.
pair_000058,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.002652519893899204,0.015625,0.984375,4331,2,,In the Decathlon app. I would like to learn about new sport wear trends in order to get inspiration for men's sport wear style.
